run_id,powder_id,block,tilt_deg,rpm,t_ms,grams,stable
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,45.0,428899,-4.2386,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,45.0,429285,-4.239,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,45.0,429671,-4.2399,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,45.0,430044,-4.231,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,45.0,430430,-4.2356,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,90.0,438179,-4.1947,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,90.0,438566,-4.2003,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,90.0,438938,-4.2319,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,90.0,439324,-4.2548,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,90.0,439711,-4.2562,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,90.0,440084,-4.2671,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,90.0,440470,-4.242,0
20260821T182705Z_fumed-silica,fumed-silica,D,45.0,90.0,440857,-4.2461,0
20260821T192031Z_salt,salt,D,45.0,15.0,386499,4.0212,1
20260821T192031Z_salt,salt,D,45.0,15.0,386886,4.0114,0
20260821T192031Z_salt,salt,D,45.0,15.0,387256,4.0121,0
20260821T192031Z_salt,salt,D,45.0,15.0,387642,4.0232,0
20260821T192031Z_salt,salt,D,45.0,15.0,388028,4.0289,0
20260821T192031Z_salt,salt,D,45.0,15.0,388414,4.0366,0
20260821T192031Z_salt,salt,D,45.0,15.0,388787,4.0417,0
20260821T192031Z_salt,salt,D,45.0,15.0,389173,4.0408,0
20260821T192031Z_salt,salt,D,45.0,15.0,389560,4.0456,0
20260821T192031Z_salt,salt,D,45.0,15.0,389934,4.0546,0
20260821T192031Z_salt,salt,D,45.0,15.0,390320,4.0684,0
20260821T192031Z_salt,salt,D,45.0,15.0,390706,4.1178,0
20260821T192031Z_salt,salt,D,45.0,15.0,391093,4.168,0
20260821T192031Z_salt,salt,D,45.0,15.0,391465,4.1993,0
20260821T192031Z_salt,salt,D,45.0,15.0,391851,4.219,0
20260821T192031Z_salt,salt,D,45.0,15.0,392237,4.2301,0
20260821T192031Z_salt,salt,D,45.0,15.0,392623,4.2291,0
20260821T192031Z_salt,salt,D,45.0,15.0,392994,4.2377,0
20260821T192031Z_salt,salt,D,45.0,15.0,393380,4.2365,0
20260821T192031Z_salt,salt,D,45.0,15.0,393766,4.238,0
20260821T192031Z_salt,salt,D,45.0,15.0,394152,4.2522,0
20260821T192031Z_salt,salt,D,45.0,15.0,394524,4.2807,0
20260821T192031Z_salt,salt,D,45.0,15.0,394910,4.3338,0
20260821T192031Z_salt,salt,D,45.0,15.0,395296,4.3704,0
20260821T192031Z_salt,salt,D,45.0,15.0,395682,4.3928,0
20260821T192031Z_salt,salt,D,45.0,15.0,396054,4.4086,0
20260821T192031Z_salt,salt,D,45.0,15.0,396440,4.4148,0
20260821T192031Z_salt,salt,D,45.0,15.0,396826,4.424,0
20260821T192031Z_salt,salt,D,45.0,15.0,397212,4.4268,0
20260821T192031Z_salt,salt,D,45.0,15.0,397585,4.4259,0
20260821T192031Z_salt,salt,D,45.0,15.0,397971,4.4363,0
20260821T192031Z_salt,salt,D,45.0,15.0,398357,4.4585,0
20260821T192031Z_salt,salt,D,45.0,15.0,398731,4.5019,0
20260821T192031Z_salt,salt,D,45.0,15.0,399117,4.5519,0
20260821T192031Z_salt,salt,D,45.0,15.0,399503,4.5731,0
20260821T192031Z_salt,salt,D,45.0,15.0,399889,4.5975,0
20260821T192031Z_salt,salt,D,45.0,15.0,400275,4.6068,0
20260821T192031Z_salt,salt,D,45.0,15.0,400644,4.613,0
20260821T192031Z_salt,salt,D,45.0,15.0,401030,4.6141,0
20260821T192031Z_salt,salt,D,45.0,15.0,401410,4.6137,0
20260821T192031Z_salt,salt,D,45.0,15.0,401797,4.6182,0
20260821T192031Z_salt,salt,D,45.0,15.0,402183,4.6247,0
20260821T192031Z_salt,salt,D,45.0,15.0,402569,4.6447,0
20260821T192031Z_salt,salt,D,45.0,15.0,402941,4.6987,0
20260821T192031Z_salt,salt,D,45.0,15.0,403327,4.7415,0
20260821T192031Z_salt,salt,D,45.0,15.0,403714,4.7678,0
20260821T192031Z_salt,salt,D,45.0,15.0,404087,4.7745,0
20260821T192031Z_salt,salt,D,45.0,15.0,404474,4.7777,0
20260821T192031Z_salt,salt,D,45.0,45.0,412216,4.7781,1
20260821T192031Z_salt,salt,D,45.0,45.0,412603,4.7701,0
20260821T192031Z_salt,salt,D,45.0,45.0,412990,4.7556,0
20260821T192031Z_salt,salt,D,45.0,45.0,413364,4.8033,0
20260821T192031Z_salt,salt,D,45.0,45.0,413750,4.8735,0
20260821T192031Z_salt,salt,D,45.0,45.0,414136,4.8902,0
20260821T192031Z_salt,salt,D,45.0,45.0,414522,4.9083,0
20260821T192031Z_salt,salt,D,45.0,45.0,414893,5.0,0
20260821T192031Z_salt,salt,D,45.0,45.0,415279,5.036,0
20260821T192031Z_salt,salt,D,45.0,45.0,415665,5.0437,0
20260821T192031Z_salt,salt,D,45.0,45.0,416051,5.1014,0
20260821T192031Z_salt,salt,D,45.0,45.0,416423,5.1733,0
20260821T192031Z_salt,salt,D,45.0,45.0,416809,5.1839,0
20260821T192031Z_salt,salt,D,45.0,45.0,417195,5.2204,0
20260821T192031Z_salt,salt,D,45.0,45.0,417581,5.3001,0
20260821T192031Z_salt,salt,D,45.0,45.0,417954,5.34,0
20260821T192031Z_salt,salt,D,45.0,90.0,425707,5.4342,0
20260821T192031Z_salt,salt,D,45.0,90.0,426094,5.4389,0
20260821T192031Z_salt,salt,D,45.0,90.0,426465,5.4555,0
20260821T192031Z_salt,salt,D,45.0,90.0,426852,5.5083,0
20260821T192031Z_salt,salt,D,45.0,90.0,427238,5.5878,0
20260821T192031Z_salt,salt,D,45.0,90.0,427613,5.6362,0
20260821T192031Z_salt,salt,D,45.0,90.0,427999,5.7206,0
20260821T192031Z_salt,salt,D,45.0,90.0,428385,5.7814,0
